Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,47,36,39,29,19,51,35,21
09:11,34,30,28,22,23,32,24,33
09:22,26,43,27,37,31,52,25,46
09:33,53,49,42,6,8,45,40,41
09:44,38,48,28,29,7,33,44,51
09:55,27,32,4,30,3,47,31,2
10:06,12,35,53,16,45,5,40,34
10:17,39,10,,,46,9,15,1
10:28,38,17,36,14,18,50,41,11
10:39,5,43,13,37,,,,
10:50,4,3,42,19,9,44,25,20
11:01,12,23,11,48,2,50,52,14
11:12,22,18,21,6,10,24,17,8
11:23,1,16,15,26,7,13,20,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,28,18,14,25,33,31,16
14:07,22,20,3,8,43,23,5,17
14:15,27,36,7,24,39,40,41,19
14:22,2,6,35,29,4,1,12,42
14:30,53,3,10,13,43,44,11,9
14:37,26,30,18,37,39,33,17,50
14:45,36,2,15,27,38,41,22,21
14:52,6,49,32,8,19,47,7,35
15:00,31,10,40,28,46,5,25,1
15:07,16,30,15,44,23,13,9,53
15:15,48,49,4,34,7,45,52,29
15:22,38,36,42,51,14,1,20,47
15:30,50,,11,16,2,32,22,8
15:37,12,33,52,46,43,24,40,53
15:45,21,47,28,14,17,45,37,51
15:52,39,48,10,6,26,3,5,19
16:00,50,35,25,44,46,41,42,30
16:07,31,18,49,34,9,23,27,38
16:15,32,45,12,51,26,13,52,4
16:22,37,48,11,15,29,24,20,21

