Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,47,36,39,33,20,51,27,26
09:11,34,32,28,23,22,30,25,29
09:22,19,43,35,37,31,50,24,53
09:33,52,49,42,6,3,45,40,41
09:44,38,48,28,33,7,29,44,51
09:55,35,30,4,32,8,47,31,2
10:06,10,27,52,13,45,5,40,34
10:17,39,15,,,53,9,16,1
10:28,38,14,36,17,11,46,41,12
10:39,5,43,18,37,,,,
10:50,4,8,42,20,9,44,24,21
11:01,10,22,12,48,2,46,50,17
11:12,23,11,26,6,15,25,14,3
11:23,1,13,16,19,7,18,21,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,28,11,17,24,29,31,13
14:07,23,21,8,3,43,22,5,14
14:15,35,36,7,25,39,40,41,20
14:22,2,6,27,33,4,1,10,42
14:30,52,8,15,18,43,44,12,9
14:37,19,32,11,37,39,29,14,46
14:45,36,2,16,35,38,41,23,26
14:52,6,49,30,3,20,47,7,27
15:00,31,15,40,28,53,5,24,1
15:07,13,32,16,44,22,18,9,52
15:15,48,49,4,34,7,45,50,33
15:22,38,36,42,51,17,1,21,47
15:30,46,,12,13,2,30,23,3
15:37,10,29,50,53,43,25,40,52
15:45,26,47,28,17,14,45,37,51
15:52,39,48,15,6,19,8,5,20
16:00,46,27,24,44,53,41,42,32
16:07,31,11,49,34,9,22,35,38
16:15,30,45,10,51,19,18,50,4
16:22,37,48,12,16,33,25,21,26

