Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,44,41,27,20,51,35,26
09:11,34,32,28,23,22,30,25,29
09:22,19,43,33,37,31,46,24,47
09:33,52,49,42,9,3,45,40,39
09:44,38,50,28,27,8,29,36,51
09:55,33,30,4,32,6,53,31,2
10:06,10,35,52,17,45,5,40,34
10:17,41,13,,,47,7,16,1
10:28,38,14,44,15,11,48,39,12
10:39,5,43,18,37,,,,
10:50,4,6,42,20,7,36,24,21
11:01,10,22,12,50,2,48,46,15
11:12,23,11,26,9,13,25,14,3
11:23,1,17,16,19,8,18,21,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,28,11,15,24,29,31,17
14:07,23,21,6,3,43,22,5,14
14:15,33,44,8,25,41,40,39,20
14:22,2,9,35,27,4,1,10,42
14:30,52,6,13,18,43,36,12,7
14:37,19,32,11,37,41,29,14,48
14:45,44,2,16,33,38,39,23,26
14:52,9,49,30,3,20,48,8,35
15:00,31,13,40,28,47,5,24,1
15:07,17,32,16,36,22,18,7,52
15:15,50,49,4,34,8,45,46,27
15:22,38,44,42,51,15,1,21,53
15:30,53,,12,17,2,30,23,3
15:37,10,29,46,47,43,25,40,52
15:45,26,53,28,15,14,45,37,51
15:52,41,50,13,9,19,6,5,20
16:00,48,35,24,36,47,39,42,32
16:07,31,11,49,34,7,22,33,38
16:15,30,45,10,51,19,18,46,4
16:22,37,50,12,16,27,25,21,26

