Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,36,41,35,20,51,27,26
09:11,34,32,28,23,22,30,24,29
09:22,19,43,33,37,31,46,21,47
09:33,52,49,42,6,3,45,40,39
09:44,38,50,28,35,7,29,44,51
09:55,33,30,4,32,8,53,31,2
10:06,12,27,52,16,45,5,40,34
10:17,41,10,,,47,9,15,1
10:28,38,17,36,14,18,48,39,11
10:39,5,43,13,37,,,,
10:50,4,8,42,20,9,44,21,25
11:01,12,22,11,50,2,48,46,14
11:12,23,18,26,6,10,24,17,3
11:23,1,16,15,19,7,13,25,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,28,18,14,21,29,31,16
14:07,23,25,8,3,43,22,5,17
14:15,33,36,7,24,41,40,39,20
14:22,2,6,27,35,4,1,12,42
14:30,52,8,10,13,43,44,11,9
14:37,19,32,18,37,41,29,17,48
14:45,36,2,15,33,38,39,23,26
14:52,6,49,30,3,20,48,7,27
15:00,31,10,40,28,47,5,21,1
15:07,16,32,15,44,22,13,9,52
15:15,50,49,4,34,7,45,46,35
15:22,38,36,42,51,14,1,25,53
15:30,53,,11,16,2,30,23,3
15:37,12,29,46,47,43,24,40,52
15:45,26,53,28,14,17,45,37,51
15:52,41,50,10,6,19,8,5,20
16:00,48,27,21,44,47,39,42,32
16:07,31,18,49,34,22,9,33,38
16:15,30,45,12,51,19,13,46,4
16:22,37,50,11,15,35,24,25,26

