Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,24,37,30,44,45,28,42,19
09:11,47,27,35,46,51,36,50,31
09:22,25,26,43,22,34,20,52,33
09:33,29,23,41,3,4,32,38,40
09:44,39,8,35,44,6,31,53,28
09:55,43,36,2,27,16,49,34,5
10:06,9,42,29,10,33,1,7,48
10:17,30,18,41,45,38,47,15,12
10:28,39,11,37,14,,,40,17
10:39,,,13,22,26,24,20,14
10:50,2,16,21,52,1,53,,
11:01,9,51,8,15,5,48,25,49
11:12,46,7,19,3,18,50,11,4
11:23,12,10,17,32,6,13,21,23

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,35,7,36,52,31,8,12
14:07,46,21,16,4,51,26,49,11
14:15,43,37,3,5,30,38,40,45
14:22,6,50,42,44,2,12,9,41
14:30,29,16,18,13,26,53,17,1
14:37,25,27,7,22,52,14,11,48
14:45,46,19,15,47,5,39,34,10
14:52,3,23,36,4,45,24,6,42
15:00,34,18,38,35,33,49,31,30
15:07,10,27,15,53,51,13,1,29
15:15,23,8,2,48,6,40,20,44
15:22,39,37,41,28,14,12,21,24
15:30,32,43,17,10,5,36,46,4
15:37,9,31,20,33,50,26,38,29
15:45,19,24,35,14,11,32,22,28
15:52,30,8,18,3,25,16,49,45
16:00,27,41,40,33,52,53,42,48
16:07,34,7,23,47,1,51,39,43
16:15,32,,9,28,25,13,20,2
16:22,37,22,17,15,44,50,21,19

