Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,29,34,33,27,19,31,39,53
09:11,43,52,37,24,42,40,22,36
09:22,45,30,35,21,47,26,25,23
09:33,31,4,33,48,38,39,34,6
09:44,42,32,27,28,41,29,35,2
09:55,30,51,3,53,1,8,44,36
10:06,28,11,46,5,18,50,49,32
10:17,40,9,10,14,,,41,48
10:28,16,44,7,17,47,43,52,51
10:39,46,13,15,37,49,14,38,45
10:50,,,20,11,12,5,,
11:01,19,25,7,23,50,26,16,17
11:12,4,21,24,10,15,18,9,22
11:23,1,20,13,12,6,3,2,8

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,11,10,21,49,18,38,8
14:07,16,30,3,29,44,5,41,2
14:15,46,25,24,28,51,20,35,6
14:22,31,21,15,27,12,43,49,22
14:30,30,4,40,48,1,37,16,36
14:37,28,6,33,11,46,14,52,17
14:45,43,26,7,45,53,29,49,47
14:52,19,24,13,5,18,27,25,2
15:00,1,32,35,34,38,50,39,23
15:07,4,9,3,10,42,26,22,20
15:15,7,52,33,37,41,31,36,47
15:22,29,44,48,,8,39,19,32
15:30,40,26,5,28,42,18,2,22
15:37,7,9,15,24,47,11,16,12
15:45,53,51,46,17,50,25,23,48
15:52,4,32,52,14,19,8,38,36
16:00,1,13,27,12,33,43,34,45
16:07,30,21,37,53,51,3,9,10
16:15,42,20,15,23,6,31,41,17
16:22,14,13,35,50,39,40,44,45

