Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,28,33,32,34,20,31,41,48
09:11,43,52,37,25,42,40,21,36
09:22,53,35,29,19,51,24,23,26
09:33,31,1,32,50,38,41,33,27
09:44,42,6,34,30,39,28,29,8
09:55,35,45,9,48,2,4,44,36
10:06,30,10,46,7,16,47,49,27
10:17,40,5,18,17,,,39,50
10:28,14,44,3,11,51,43,52,45
10:39,46,13,15,37,49,17,,
10:50,,,22,10,12,7,38,53
11:01,20,23,3,26,47,24,14,11
11:12,1,19,25,18,15,16,5,21
11:23,2,22,13,12,6,9,8,4

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,33,10,18,19,49,16,38,4
14:07,14,35,9,28,44,7,39,8
14:15,46,23,25,30,45,22,29,6
14:22,31,19,15,34,12,43,49,21
14:30,35,1,40,50,2,37,14,36
14:37,30,6,32,10,46,17,52,11
14:45,43,24,3,53,48,28,15,51
14:52,20,25,13,7,16,34,23,8
15:00,2,27,29,33,38,47,41,26
15:07,1,5,9,18,42,24,21,22
15:15,3,52,32,37,39,31,36,51
15:22,28,44,49,25,4,41,15,27
15:30,20,19,7,30,42,16,8,21
15:37,3,5,40,26,51,10,14,12
15:45,48,45,46,11,47,23,24,50
15:52,1,,52,17,20,4,38,36
16:00,2,13,34,12,32,43,33,53
16:07,35,27,37,48,45,9,5,18
16:15,42,22,50,26,6,31,39,11
16:22,17,13,29,47,41,40,44,53

