Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,29,34,33,27,23,31,39,51
09:11,43,52,37,24,42,40,22,36
09:22,45,30,35,21,47,26,25,19
09:33,31,2,33,48,38,39,34,7
09:44,42,32,27,28,41,29,35,1
09:55,30,53,9,51,8,6,44,36
10:06,28,11,46,3,18,50,49,32
10:17,40,5,10,14,,,41,48
10:28,16,44,4,17,47,43,52,53
10:39,46,13,15,37,49,14,38,45
10:50,,,20,11,12,3,,
11:01,23,25,4,19,50,26,16,17
11:12,2,21,24,10,15,18,5,22
11:23,8,20,13,12,7,9,1,6

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,11,10,21,49,18,38,6
14:07,16,30,9,29,44,3,41,1
14:15,46,25,24,28,53,20,35,7
14:22,31,21,15,27,12,43,49,22
14:30,30,2,40,48,8,37,16,36
14:37,28,7,33,11,46,14,52,17
14:45,43,26,4,45,51,29,49,47
14:52,23,24,13,3,18,27,25,1
15:00,8,32,35,34,38,50,39,19
15:07,2,5,9,10,42,26,22,20
15:15,4,52,33,37,41,31,36,47
15:22,29,44,48,,6,39,23,32
15:30,40,26,3,28,42,18,1,22
15:37,4,5,15,24,47,11,16,12
15:45,51,53,46,17,50,25,19,48
15:52,2,32,52,14,23,6,38,36
16:00,8,13,27,12,33,43,34,45
16:07,30,21,37,51,53,9,5,10
16:15,42,20,15,19,7,31,41,17
16:22,14,13,35,50,39,40,44,45

